0000000217;2018-12-17;08:00;10:00;1|
0000000217;2018-12-17;10:00;12:00;1|
0000000217;2018-12-17;12:00;14:00;1|
0000000217;2018-12-18;08:00;10:00;1|
0000000217;2018-12-18;10:00;12:00;1|
0000000217;2018-12-19;08:00;10:00;1|
0000000217;2018-12-19;10:00;12:00;1|
0000000217;2018-12-19;12:00;13:00;1|
0000000217;2018-12-20;08:00;10:00;1|
0000000217;2018-12-20;10:00;12:00;1|
0000000217;2018-12-20;12:00;14:00;1|
0000000217;2018-12-21;08:00;09:00;1|
0000000217;2018-12-21;09:00;12:00;1|
0000000217;2018-12-21;12:00;13:00;1|
0000000081;2018-12-17;14:00;16:00;1|
0000000081;2018-12-18;08:00;10:00;1|
0000000081;2018-12-18;14:00;17:00;1|
0000000081;2018-12-18;17:00;19:00;1|
0000000081;2018-12-19;08:00;11:00;1|
0000000081;2018-12-19;11:00;14:00;1|
0000000081;2018-12-19;14:00;17:00;1|
0000000081;2018-12-19;17:00;19:00;1|
0000000081;2018-12-20;08:00;10:00;1|
0000000081;2018-12-20;08:00;10:00;1|
0000000081;2018-12-20;08:00;10:00;1|
0000000081;2018-12-20;17:00;19:00;1|
0000000081;2018-12-21;12:00;15:00;1|
0000000081;2018-12-21;17:00;19:00;1|
0000000441;2018-12-18;08:00;10:00;1|
0000000441;2018-12-18;14:00;16:00;1|
0000000441;2018-12-19;17:00;20:00;1|
0000000441;2018-12-20;08:00;10:00;1|
0000000441;2018-12-20;12:00;13:00;1|
0000000441;2018-12-20;13:00;16:00;1|
0000000441;2018-12-21;12:00;15:00;1|
0000000449;2018-12-18;08:00;10:00;1|
0000000449;2018-12-18;12:00;15:00;1|
0000000449;2018-12-18;17:00;19:00;1|
0000000449;2018-12-18;18:00;20:00;1|
0000000449;2018-12-20;08:00;10:00;1|
0000000449;2018-12-20;18:00;20:00;1|
0000000449;2018-12-21;12:00;14:00;1|
0000000194;2018-12-17;12:00;14:00;1|
0000000194;2018-12-17;14:00;16:00;1|
0000000194;2018-12-18;11:00;13:00;1|
0000000194;2018-12-18;13:00;14:00;1|
0000000194;2018-12-18;14:00;16:00;1|
0000000194;2018-12-18;16:00;18:00;1|
0000000194;2018-12-19;10:00;12:00;1|
0000000194;2018-12-19;13:00;14:00;1|
0000000194;2018-12-19;14:00;16:00;1|
0000000194;2018-12-19;16:00;18:00;1|
0000000194;2018-12-20;10:00;12:00;1|
0000000194;2018-12-20;12:30;14:00;1|
0000000194;2018-12-21;10:00;12:00;1|
0000000194;2018-12-21;12:00;15:00;1|
0000000194;2018-12-21;15:00;16:00;1|
0000000033;2018-12-18;11:00;13:00;1|
0000000033;2018-12-20;10:00;12:00;1|
0000000327;2018-12-17;12:00;14:00;1|
0000000327;2018-12-17;14:00;16:00;1|
0000000327;2018-12-18;08:00;10:00;1|
0000000327;2018-12-18;12:00;15:00;1|
0000000327;2018-12-18;16:00;18:00;1|
0000000327;2018-12-19;13:00;14:00;1|
0000000327;2018-12-19;14:00;16:00;1|
0000000327;2018-12-19;16:00;18:00;1|
0000000327;2018-12-19;18:00;20:00;1|
0000000327;2018-12-20;08:00;10:00;1|
0000000327;2018-12-20;12:00;13:00;1|
0000000327;2018-12-20;13:00;16:00;1|
0000000327;2018-12-21;12:00;14:00;1|
0000000327;2018-12-21;15:00;16:00;1|
0000000368;2018-12-17;11:00;14:00;1|
0000000368;2018-12-18;12:00;14:00;1|
0000000368;2018-12-18;18:00;20:00;1|
0000000368;2018-12-20;12:00;14:00;1|
0000000368;2018-12-20;18:00;20:00;1|
0000000196;2018-12-17;10:00;12:00;1|
0000000196;2018-12-17;14:00;16:00;1|
0000000196;2018-12-18;12:00;14:00;1|
0000000196;2018-12-19;10:00;12:00;1|
0000000196;2018-12-19;12:00;13:00;1|
0000000196;2018-12-19;16:00;18:00;1|
0000000196;2018-12-19;18:00;20:00;1|
0000000196;2018-12-20;12:00;14:00;1|
0000000196;2018-12-20;14:00;16:00;1|
0000000196;2018-12-21;15:00;16:00;1|
0000000044;2018-12-17;11:00;14:00;1|
0000000044;2018-12-18;12:00;14:00;1|
0000000044;2018-12-18;18:00;20:00;1|
0000000044;2018-12-19;08:00;11:00;1|
0000000044;2018-12-20;12:00;14:00;1|
0000000044;2018-12-20;14:00;18:00;1|
0000000044;2018-12-20;18:00;20:00;1|
0000000031;2018-12-18;12:00;14:00;1|
0000000031;2018-12-18;14:00;16:00;1|
0000000031;2018-12-20;12:00;14:00;1|
0000000031;2018-12-21;12:00;15:00;1|
0000000131;2018-12-17;18:00;20:00;1|
0000000131;2018-12-18;12:00;14:00;1|
0000000131;2018-12-19;08:00;11:00;1|
0000000131;2018-12-19;18:00;20:00;1|
0000000131;2018-12-20;12:00;14:00;1|
0000000131;2018-12-21;17:00;20:00;1|
0000000376;2018-12-17;09:00;12:00;1|
0000000376;2018-12-17;12:00;14:00;1|
0000000376;2018-12-17;18:00;20:00;1|
0000000376;2018-12-18;12:00;14:00;1|
0000000376;2018-12-18;17:00;20:00;1|
0000000376;2018-12-19;13:00;14:00;1|
0000000376;2018-12-19;14:00;16:00;1|
0000000376;2018-12-19;16:00;18:00;1|
0000000376;2018-12-19;18:00;20:00;1|
0000000376;2018-12-20;12:00;14:00;1|
0000000376;2018-12-21;08:00;12:00;1|
0000000376;2018-12-21;15:00;17:00;1|
0000000468;2018-12-17;08:00;10:00;1|
0000000468;2018-12-17;09:00;12:00;1|
0000000468;2018-12-17;10:00;14:00;1|
0000000468;2018-12-17;17:00;20:00;1|
0000000468;2018-12-18;12:00;14:00;1|
0000000468;2018-12-18;18:00;20:00;1|
0000000468;2018-12-19;10:00;12:00;1|
0000000468;2018-12-19;11:00;14:00;1|
0000000468;2018-12-19;18:00;20:00;1|
0000000468;2018-12-20;08:00;10:00;1|
0000000468;2018-12-20;12:00;14:00;1|
0000000468;2018-12-20;18:00;20:00;1|
0000000468;2018-12-21;10:00;12:00;1|
0000000028;2018-12-17;08:00;10:00;1|
0000000028;2018-12-17;12:00;13:00;1|
0000000028;2018-12-18;14:00;17:00;1|
0000000028;2018-12-18;17:00;19:00;1|
0000000028;2018-12-19;08:00;10:00;1|
0000000028;2018-12-19;14:00;17:00;1|
0000000028;2018-12-20;09:00;11:00;1|
0000000028;2018-12-20;12:00;13:00;1|
0000000028;2018-12-20;14:00;17:00;1|
0000000507;2018-12-17;08:00;10:00;1|
0000000507;2018-12-17;10:00;12:00;1|
0000000507;2018-12-17;12:00;14:00;1|
0000000507;2018-12-17;17:00;20:00;1|
0000000507;2018-12-18;08:00;10:00;1|
0000000507;2018-12-18;13:00;14:00;1|
0000000507;2018-12-18;14:00;16:00;1|
0000000507;2018-12-19;08:00;10:00;1|
0000000507;2018-12-19;10:00;12:00;1|
0000000507;2018-12-19;12:00;13:00;1|
0000000507;2018-12-20;08:00;10:00;1|
0000000507;2018-12-20;12:00;14:00;1|
0000000507;2018-12-20;17:00;19:00;1|
0000000507;2018-12-21;08:00;09:00;1|
0000000507;2018-12-21;12:00;15:00;1|
0000000485;2018-12-17;08:00;10:00;1|
0000000485;2018-12-17;10:00;14:00;1|
0000000485;2018-12-17;16:00;18:00;1|
0000000485;2018-12-17;18:00;20:00;1|
0000000485;2018-12-18;08:00;10:00;1|
0000000485;2018-12-18;11:00;14:00;1|
0000000485;2018-12-19;08:00;11:00;1|
0000000485;2018-12-19;11:00;13:00;1|
0000000485;2018-12-19;17:00;20:00;1|
0000000485;2018-12-20;08:00;10:00;1|
0000000485;2018-12-20;10:00;12:00;1|
0000000485;2018-12-21;11:00;13:00;1|
0000000285;2018-12-18;15:00;17:00;1|
0000000285;2018-12-18;18:00;20:00;1|
0000000285;2018-12-20;12:00;14:00;1|
0000000285;2018-12-20;18:00;20:00;1|
0000000285;2018-12-21;08:00;11:00;1|
0000000285;2018-12-21;12:00;15:00;1|
0000000285;2018-12-21;12:00;16:00;1|
0000000388;2018-12-17;08:00;10:00;1|
0000000388;2018-12-17;12:00;14:00;1|
0000000388;2018-12-18;12:00;14:00;1|
0000000388;2018-12-18;14:00;16:00;1|
0000000388;2018-12-19;08:00;10:00;1|
0000000388;2018-12-19;13:00;14:00;1|
0000000388;2018-12-19;14:00;16:00;1|
0000000388;2018-12-19;16:00;18:00;1|
